代码	名称	涨幅%%	总金额	涨跌	买价	卖价	总量	现量	涨速%%	换手%%	今开	
000151	中成股份	4.00	1251494784	0.76	19.74	19.75	651342	20265	0.51	         24.44	18.51	
300170	汉得信息	7.18	1218966016	1.13	16.86	16.87	737790	7690	0.00	         11.11	16.02	
601069	西部黄金	8.51	1210916352	1.63	20.78	20.79	627121	47	-0.33	          9.86	18.32	
000768	中航飞机	0.41	1204310016	0.07	17.24	17.25	704739	6530	-0.05	          2.55	16.90	
300253	卫宁健康	10.03	1195830912	1.08	11.85	--  	1058760	17944	1.28	          8.85	11.09	
02007	碧桂园	3.60	1174619136	0.580	16.680	16.700	70411360	1304000	0.00	          0.32	16.500	
000066	中国长城	10.06	1171476992	0.72	7.87	7.88	1515230	18684	0.00	          6.08	7.18	
002208	合肥城建	10.00	1160020480	1.77	19.47	--  	614776	583	0.00	         19.26	17.90	
002371	北方华创	8.40	1138432640	3.21	41.33	41.44	287826	2384	0.83	          8.01	39.50	
300168	万达信息	2.84	1108435968	0.51	18.43	18.44	608378	7075	0.05	          5.94	18.05	
300418	昆仑万维	3.72	1086545024	0.94	26.21	26.22	420476	2977	0.19	          7.19	25.55	
300367	东方网力	3.11	1082336000	0.55	18.23	18.24	601244	5179	0.11	         10.95	17.98	
300666	江丰电子	4.79	1066039040	3.21	70.21	70.22	155004	1954	0.16	         28.34	68.60	
002151	北斗星通	5.22	1030721152	1.51	30.44	30.45	340743	3416	-0.02	         13.39	30.00	
00027	银河娱乐	0.91	1019271616	0.650	72.300	72.350	14030541	1257000	-0.07	          0.33	73.100	
600703	三安光电	0.95	994241728	0.24	25.44	25.45	390976	15	0.00	          0.96	25.68	
600728	佳都科技	3.36	992034048	0.33	10.14	10.15	982598	48	0.00	          7.13	10.00	
300377	赢时胜	5.96	981428864	0.94	16.70	16.71	591974	7340	-0.29	         11.61	15.90	
603533	掌阅科技	7.34	974555136	3.73	54.59	54.60	183592	13	0.52	         44.78	50.00	
002236	大华股份	2.07	947190336	0.54	26.68	26.69	355597	2447	0.04	          2.09	26.75	
02269	药明生物	8.92	935725568	6.600	80.200	80.650	11782415	92500	0.44	          1.01	76.000	
300316	晶盛机电	5.95	930413056	1.28	22.80	22.81	416755	3593	0.18	          4.53	21.65	
600487	亨通光电	3.36	921640896	1.22	37.52	37.53	247090	30	0.05	          1.99	37.33	
002497	雅化集团	5.72	913880128	0.73	13.49	13.50	694606	7544	0.00	          8.52	13.05	
600111	北方稀土	1.33	882024320	0.17	12.96	12.97	684268	7	-0.07	          1.88	12.82	
600535	天士力	2.27	881204608	0.99	44.65	44.69	197112	202	-0.03	          1.82	44.00	
000997	新 大 陆	9.98	881089728	1.80	19.83	19.84	459372	4458	0.66	          4.94	18.20	
02800	盈富基金	0.65	880742464	0.200	--  	--  	28238380	581500	0.00	--  	31.250	
300740	御家汇	1.16	865179904	0.66	57.66	57.67	148897	2278	0.16	         37.22	56.52	
02382	舜宇光学科技	1.46	864860928	2.300	160.300	160.400	5365138	251600	-0.25	          0.49	160.500	
000735	罗 牛 山	3.06	864079424	0.28	9.42	9.43	920217	10277	0.21	          8.68	9.20	
600549	厦门钨业	2.57	851631232	0.65	25.95	25.96	332540	484	0.19	          3.07	25.59	
300070	碧水源	5.43	824750720	0.89	17.28	17.29	483725	4046	0.00	          2.52	16.50	
600435	北方导航	2.42	824673280	0.26	10.99	11.00	761059	98	0.27	          5.11	10.82	
01928	金沙中国有限公司	1.19	822849280	0.500	42.650	42.700	19195766	1277600	-0.47	          0.24	42.900	
300188	美亚柏科	9.81	799045760	2.63	29.43	29.44	283702	5839	0.72	          9.24	27.30	
000532	华金资本	2.81	789085824	0.43	15.74	15.75	508003	5861	0.13	         14.79	15.25	
600271	航天信息	4.73	786439040	0.98	21.68	21.69	365573	6	0.00	          1.98	20.81	
601989	中国重工	3.32	775777408	0.17	5.28	5.29	1472536	52	0.00	          0.80	5.18	
002268	卫 士 通	5.71	769779584	1.62	29.98	30.00	261505	4297	0.13	          3.79	28.59	
00857	中国石油股份	0.92	769044800	0.050	5.500	5.510	139601680	5844000	-0.36	          0.66	5.490	
002223	鱼跃医疗	1.03	768566784	0.24	23.44	23.45	329398	3474	0.17	          3.85	23.40	
600584	长电科技	3.90	767494976	0.77	20.53	20.54	378232	3	0.00	          3.84	20.00	
300166	东方国信	3.76	765752064	0.61	16.83	16.84	455927	2739	0.06	          5.65	16.48	
600760	中航沈飞	4.14	761026560	1.33	33.43	33.45	231456	24	0.30	          6.71	32.06	
300113	顺网科技	6.07	756722304	1.25	21.85	21.86	350205	3220	0.28	          7.58	20.96	
603712	七一二	9.99	756588992	3.21	35.35	--  	216957	1	0.00	         21.70	34.00	
600392	盛和资源	2.61	741918144	0.42	16.51	16.52	453464	76	-0.05	          4.22	16.20	
600113	浙江东日	0.75	737409664	0.10	13.45	13.47	563340	107	1.27	         17.68	12.70	
002925	盈趣科技	2.58	732182080	2.26	89.97	89.98	81715	1144	0.09	         10.90	89.20	
600160	巨化股份	1.50	725133312	0.18	12.16	12.17	595900	397	0.33	          2.91	12.14	
300618	寒锐钴业	1.95	722690624	5.84	304.65	304.66	23862	426	-0.10	          3.35	305.99	
603970	中农立华	2.31	718715136	0.72	31.90	31.99	237553	16	0.57	         71.27	29.00	
601258	庞大集团	8.85	713536128	0.20	2.45	2.46	2927512	138	0.41	          4.48	2.25	
002916	深南电路	3.95	711223872	2.73	71.93	71.94	99556	1010	0.04	         14.22	70.18	
300324	旋极信息	3.35	708932544	0.60	18.52	18.53	386782	3581	0.05	          5.71	18.03	
00914	海螺水泥	1.53	708566848	0.650	43.200	43.250	16442340	471000	0.00	          1.27	43.500	
300003	乐普医疗	0.15	707552320	0.05	33.40	33.41	210869	2691	-0.02	          1.49	33.69	
600525	长园集团	6.95	705014592	1.20	18.46	18.47	385914	24	0.11	          3.08	17.40	
600038	中直股份	3.03	704634944	1.38	46.87	46.89	152747	7	-0.10	          2.59	45.60	
002439	启明星辰	3.88	704621952	0.96	25.69	25.70	277723	2986	-0.03	          4.83	24.92	
300699	光威复材	1.80	704259264	1.03	58.26	58.27	122448	1325	-0.01	         13.31	56.94	
600893	航发动力	2.80	701692416	0.74	27.23	27.24	259344	3	0.15	          1.33	26.98	
002176	江特电机	3.79	701225472	0.42	11.49	11.50	617166	5715	0.00	          4.47	11.24	
002907	华森制药	1.10	700179968	0.42	38.77	38.78	178334	3618	0.34	         44.52	39.10	
002137	麦达数字	5.74	692824768	0.60	11.04	11.05	636786	7860	-0.35	         21.91	10.49	
300672	国科微	10.00	691934912	6.39	70.27	--  	99594	24	0.00	         35.64	70.20	
601688	华泰证券	2.07	686338496	0.34	16.75	16.76	411348	65	0.30	          0.76	16.68	
600621	华鑫股份	9.28	683472704	1.16	13.63	13.64	505730	5	-0.14	          9.65	13.02	
03333	中国恒大	0.79	680632576	0.200	25.350	25.400	26820676	1134000	0.40	          0.20	25.750	
002241	歌尔股份	3.78	679985600	0.51	14.00	14.01	491655	5661	-0.06	          1.81	13.76	
601933	永辉超市	2.42	678437056	0.24	10.14	10.15	672232	42	0.10	          1.03	10.00	
002007	华兰生物	4.82	674212032	1.38	30.00	30.01	226321	819	-0.06	          2.82	28.96	
300353	东土科技	2.94	666178112	0.46	16.11	16.12	417601	3581	0.12	         12.74	15.90	
601086	国芳集团	6.04	663343552	0.64	11.17	11.18	606844	111	-0.17	         37.93	10.66	
00354	中国软件国际	11.56	662916096	0.720	6.940	6.950	94626544	916000	0.14	          3.94	6.410	
002508	老板电器	4.28	660681408	1.51	36.78	36.79	180876	1903	0.05	          1.94	35.42	
600354	敦煌种业	1.79	658603520	0.14	7.96	7.97	868204	19	-0.12	         19.39	7.22	
002001	新 和 成	1.65	657445376	0.54	33.24	33.25	197173	3309	0.06	          1.84	33.30	
300474	景嘉微	2.13	655625472	1.25	59.75	59.80	110226	1193	0.13	         16.45	60.11	
000998	隆平高科	3.95	655076672	1.01	26.55	26.56	248604	469	-0.10	          2.60	25.33	
01093	石药集团	0.69	648547840	0.150	21.900	21.950	29769756	820000	0.00	          0.48	22.250	
01177	中国生物制药	1.92	643364608	0.300	15.920	15.940	40422100	780000	-0.50	          0.48	15.920	
300226	上海钢联	1.42	642928832	1.00	71.57	71.60	89179	1280	-0.21	          5.92	72.00	
000786	北新建材	1.14	636681664	0.28	24.81	24.82	256994	1526	0.00	          1.82	24.81	
603676	卫信康	4.82	633687872	0.85	18.45	18.49	343183	86	1.48	         54.47	18.03	
002456	欧菲科技	3.03	631711680	0.61	20.73	20.74	305819	2100	0.24	          1.15	20.55	
002410	广联达	6.15	631131136	1.49	25.72	25.73	250286	761	0.00	          2.89	24.50	
300036	超图软件	10.01	628334144	1.61	17.69	--  	358400	225	0.00	         10.86	16.86	
300450	先导智能	6.32	628276736	4.53	76.22	76.23	84152	520	0.18	          4.98	72.58	
300216	千山药机	3.12	626663552	0.40	13.19	13.20	478887	8534	0.00	         18.35	12.70	
002281	光迅科技	2.97	619604416	0.79	27.39	27.40	227338	2380	-0.03	          3.65	27.10	
300315	掌趣科技	5.46	613718272	0.35	6.76	6.77	919139	17956	0.30	          3.48	6.46	
600410	华胜天成	4.60	611982848	0.50	11.38	11.39	542790	10	-0.08	          4.96	11.08	
300705	九典制药	1.16	606871360	0.43	37.50	37.51	157827	2495	0.05	         53.79	36.90	
002008	大族激光	1.84	604079424	0.99	54.84	54.85	109815	1157	-0.08	          1.11	54.88	
300431	暴风集团	3.17	600341888	0.80	26.01	26.02	232255	2805	-0.11	          9.90	25.60	
002027	分众传媒	1.25	595502336	0.17	13.79	13.80	428658	4143	0.07	          0.74	13.78	
000519	中兵红箭	1.05	587215936	0.10	9.60	9.61	617831	9441	-0.20	          8.40	9.36	
000503	海虹控股	2.85	585753984	1.11	40.08	40.09	145316	437	0.20	          1.62	39.59	
000831	五矿稀土	4.20	582957696	0.47	11.67	11.68	505013	4637	-0.08	          5.15	11.50	
00981	中芯国际	3.29	580539264	0.340	10.680	10.720	53551128	2380000	-0.74	          1.09	10.620	
300231	银信科技	2.01	580390912	0.21	10.64	10.65	549235	6068	0.19	         12.54	10.43	
600176	中国巨石	0.13	580054016	0.02	15.99	16.00	364450	7	0.13	          1.25	16.30	
601012	隆基股份	0.85	568412160	0.29	34.35	34.36	165763	3	0.35	          0.84	34.73	
300159	新研股份	6.64	562023680	0.61	9.79	9.80	590091	3284	-0.50	          6.20	9.18	
300719	安达维尔	10.00	560295360	2.94	32.35	--  	183580	153	0.00	         43.71	29.49	
300027	华谊兄弟	1.83	559605120	0.17	9.45	9.46	595414	5619	-0.20	          3.10	9.31	
002926	华西证券	1.61	557092992	0.21	13.21	13.22	420988	9812	0.15	          8.02	13.25	
000513	丽珠集团	0.97	556324864	0.71	73.75	73.76	75131	743	0.56	          2.16	73.99	
300015	爱尔眼科	2.47	556163136	1.04	43.20	43.21	128508	1059	-0.13	          1.07	42.22	
601212	白银有色	4.60	552816192	0.29	6.59	6.60	864210	324	0.61	          4.40	6.22	
603059	倍加洁	3.39	550071104	1.88	57.27	57.29	96271	9	-0.25	         48.14	54.89	
600536	中国软件	3.35	547151872	0.53	16.34	16.35	342454	47	-0.36	          6.92	15.63	
002396	星网锐捷	6.59	541302720	1.45	23.44	23.45	234833	1330	0.26	          4.40	22.44	
300730	科创信息	5.17	539940864	2.18	44.35	44.37	121195	2143	0.34	         52.15	41.60	
002910	庄园牧场	5.46	539908224	1.22	23.57	23.58	239294	2399	-0.16	         51.09	21.21	
300024	机器人	4.82	539484928	0.86	18.72	18.73	290328	1990	-0.31	          1.92	18.04	
600422	昆药集团	4.28	539356096	0.42	10.23	10.24	536547	30	0.39	          7.94	10.08	
600673	东阳光科	1.62	536123584	0.16	10.00	10.03	537639	1150	0.10	          2.19	10.01	
300476	胜宏科技	4.53	535440288	0.68	15.69	15.70	340493	5350	-0.43	         10.14	15.25	
300051	三五互联	3.23	530919200	0.37	11.81	11.82	454612	5131	0.00	         18.53	11.57	
603367	辰欣药业	2.55	527383648	0.60	24.18	24.19	217481	11	0.75	         21.75	23.31	
600352	浙江龙盛	0.99	526527072	0.11	11.24	11.25	467970	13	0.27	          1.44	11.29	
01548	金斯瑞生物科技	4.23	525513952	1.050	25.850	25.900	20283050	140000	0.39	          1.17	25.600	
300115	长盈精密	3.08	523257952	0.58	19.41	19.42	271649	1931	0.00	          3.02	19.05	
603501	韦尔股份	2.12	522249088	0.90	43.30	43.32	123782	27	0.12	         29.76	41.18	
03323	中国建材	3.39	521631904	0.270	8.230	8.240	64004720	2736000	0.49	          2.22	8.010	
01099	国药控股	5.85	519387456	2.200	39.750	39.800	13128081	490400	0.25	          1.10	38.800	
000615	京汉股份	3.82	514995968	0.36	9.78	9.79	523489	10402	0.00	         14.78	9.66	
002428	云南锗业	1.90	511539680	0.25	13.41	13.42	389275	5240	0.37	          6.04	13.03	
603363	傲农生物	1.91	509709280	0.37	19.73	19.74	268327	51	-0.54	         44.72	17.98	
002709	天赐材料	5.39	508803552	2.43	47.53	47.54	107960	422	-0.03	          5.72	46.05	
300274	阳光电源	3.13	508800704	0.56	18.46	18.47	277130	2373	0.00	          2.62	18.20	
000801	四川九洲	5.99	508515808	0.37	6.55	6.56	775309	5488	0.31	          7.58	6.32	
000820	神雾节能	10.03	507714400	1.63	17.88	--  	291485	90	0.00	         10.13	17.05	
300236	上海新阳	7.28	506944544	2.34	34.48	34.49	150899	3175	0.12	          8.51	32.35	
300088	长信科技	5.22	505991840	0.35	7.04	7.05	729386	8144	0.14	          3.23	6.82	
600260	凯乐科技	4.17	505669440	1.34	33.39	33.43	151964	17	0.39	          2.82	33.03	
600756	浪潮软件	6.92	504164992	1.15	17.77	17.78	291173	9	-1.59	          8.98	16.75	
02186	绿叶制药	6.78	503136256	0.490	7.720	7.730	65677000	798500	-0.26	          2.01	7.580	
002797	第一创业	2.17	502765472	0.17	8.00	8.01	629947	8204	0.25	          3.28	7.96	
600594	益佰制药	0.90	502498528	0.10	11.22	11.23	451056	118	0.63	          5.70	11.24	
002131	利欧股份	1.37	502177792	0.04	2.97	2.98	1703662	14982	0.00	          5.01	2.95	
601155	新城控股	1.44	495176384	0.48	33.71	33.76	146569	1	-0.20	          2.04	34.03	
600270	外运发展	2.40	494902016	0.44	18.79	18.80	261898	21	0.05	          2.89	18.65	
000938	紫光股份	5.48	493873440	3.49	67.21	67.22	74636	1008	0.01	          3.62	64.71	
02688	新奥能源	6.48	493054816	4.350	71.450	71.500	7026560	291000	-0.28	          0.65	68.000	
300296	利亚德	7.55	491249088	1.69	24.07	24.08	205874	2051	0.04	          2.03	23.19	
600522	中天科技	2.83	485570240	0.33	11.98	11.99	406115	4	0.00	          1.49	11.82	
300122	智飞生物	0.33	485430976	0.11	33.64	33.65	142337	1491	0.06	          1.64	33.88	
00656	复星国际	3.46	485396480	0.600	17.920	17.940	26900930	504500	-0.11	          0.31	17.580	
000732	泰禾集团	1.82	483886560	0.46	25.74	25.75	187905	5483	-0.03	          1.51	25.73	
600884	杉杉股份	4.52	480310208	0.82	18.97	18.98	256148	22	-0.04	          3.12	18.38	
000963	华东医药	1.50	476377920	0.98	66.40	66.41	72156	279	0.00	          0.83	65.69	
300612	宣亚国际	6.76	475122560	3.21	50.68	50.69	93751	1329	-0.54	         30.19	48.00	
600520	文一科技	3.06	468155552	0.69	23.25	23.26	205277	83	0.43	         12.96	22.09	
000738	航发控制	3.93	464687296	0.61	16.15	16.16	291691	3106	0.12	          2.55	15.88	
000971	高升控股	7.42	457334944	0.96	13.88	13.89	327428	2092	-0.13	         11.25	14.06	
300101	振芯科技	4.97	454813728	0.77	16.26	16.27	288680	4300	0.49	          5.25	15.46	
000401	冀东水泥	1.65	454770720	0.22	13.52	13.53	334972	2900	0.37	          2.49	13.56	
300251	光线传媒	3.98	452194080	0.48	12.55	12.56	362325	3144	0.00	          1.32	12.13	
300142	沃森生物	0.44	451132320	0.09	20.39	20.40	220798	3028	-0.23	          1.64	20.30	
002537	海联金汇	8.65	450825344	0.99	12.42	12.43	366882	1869	1.14	          3.14	11.61	
002246	北化股份	4.63	447034592	0.57	12.87	12.88	352513	3629	0.16	          8.52	12.25	
02282	美高梅中国	2.68	447007712	0.550	21.000	21.100	21369764	470400	0.48	          0.56	21.000	
300682	朗新科技	10.01	446974944	2.52	27.70	--  	167987	36	0.00	         37.33	25.98	
300072	三聚环保	4.39	445705344	1.36	32.36	32.37	140597	1543	-0.05	          1.02	31.41	
300300	汉鼎宇佑	3.17	445243296	0.60	19.52	19.53	230159	2218	0.21	          6.00	19.19	
300271	华宇软件	7.04	443399648	1.28	19.47	19.48	232726	2377	0.00	          4.70	18.46	
600962	国投中鲁	1.70	442578336	0.24	14.36	14.41	318933	179	0.84	         12.56	13.62	
300347	泰格医药	5.09	442451968	2.62	54.08	54.09	82789	649	-0.40	          2.73	52.00	
300073	当升科技	7.62	442336448	1.92	27.13	27.14	165551	1417	-0.03	          4.97	25.81	
300182	捷成股份	3.32	442326624	0.33	10.26	10.27	436231	2214	0.10	          3.14	9.98	
300707	威唐工业	10.01	441585824	5.09	55.95	--  	80949	379	0.00	         41.20	51.20	
300496	中科创达	7.64	441412160	2.24	31.56	31.57	143049	1686	-0.08	          6.41	30.35	
002594	比亚迪	1.49	440900064	0.90	61.30	61.31	72053	791	-0.01	          0.63	61.10	
002184	海得控制	2.87	438247872	0.50	17.90	17.91	247660	4183	-0.16	         18.23	17.26	
600685	中船防务	10.02	435600128	2.05	22.51	--  	197413	15	0.04	          3.59	20.61	
300364	中文在线	3.87	433557856	0.46	12.36	12.37	352637	2782	0.00	          7.82	12.05	
002310	东方园林	3.48	432872864	0.66	19.60	19.61	221330	1515	-0.04	          1.36	19.10	
300479	神思电子	2.91	432139424	0.65	23.00	23.01	189860	2010	0.22	         21.57	22.02	
300287	飞利信	3.98	430352064	0.35	9.14	9.15	473677	6253	-0.32	          4.48	8.91	
03188	华夏沪深三百	1.32	427695040	0.650	--  	--  	8584229	221400	0.20	--  	49.900	
300124	汇川技术	1.66	426983456	0.56	34.25	34.26	124116	1168	0.15	          1.01	34.00	
002019	亿帆医药	4.10	425889600	0.84	21.33	21.34	201374	1166	0.05	          2.85	20.82	
000672	上峰水泥	1.97	423867936	0.23	11.92	11.93	354964	5884	0.34	          4.36	11.90	
002025	航天电器	3.77	422403488	0.93	25.57	25.58	169634	1546	-0.07	          3.96	24.42	
002465	海格通信	5.93	421503392	0.57	10.18	10.19	421344	2356	0.10	          2.29	9.64	
600118	中国卫星	2.42	418755552	0.53	22.38	22.39	189595	17	-0.21	          1.60	21.96	
300542	新晨科技	5.40	417247008	2.06	40.21	40.23	104870	1469	0.63	         32.17	39.27	
601607	上海医药	1.14	416637504	0.27	24.00	24.03	173186	9	0.42	          0.90	23.95	
002179	中航光电	2.44	416397440	1.00	41.89	41.90	99850	1642	-0.04	          1.28	41.06	
002297	博云新材	0.43	413767232	0.04	9.30	9.31	453860	6393	0.00	         11.42	9.00	
603336	宏辉果蔬	9.99	411900992	2.48	27.30	--  	160931	39	0.00	         30.46	25.00	
601108	财通证券	1.80	410526592	0.27	15.24	15.25	270428	312	0.07	          7.53	15.35	
300532	今天国际	2.29	409538816	0.68	30.40	30.45	133840	1315	-0.25	         20.31	31.20	
600332	白云山	0.94	405916192	0.28	30.21	30.22	135339	1	0.37	          1.26	29.95	
002642	荣之联	10.00	403178304	1.15	12.65	--  	325412	351	0.00	          6.56	11.64	
002294	信立泰	0.07	401492000	0.03	41.71	41.73	95229	382	-0.16	          0.91	42.02	
000789	万年青	2.42	400619392	0.26	11.02	11.03	364962	6393	0.18	          5.95	10.97	
600093	易见股份	4.69	400032128	0.67	14.91	14.95	270049	11	0.07	          8.37	14.52	
00384	中国燃气	3.19	399998016	0.900	29.100	29.150	13680132	385400	-0.17	          0.28	28.500	
603559	中通国脉	3.86	399038272	1.27	34.19	34.20	115999	30	0.26	         14.59	33.68	
02319	蒙牛乳业	1.88	394563968	0.450	24.400	24.450	16220736	1277000	0.00	          0.41	24.600	
600755	厦门国贸	4.65	390138432	0.43	9.67	9.68	409958	18	0.10	          2.26	9.38	
000970	中科三环	3.84	389599776	0.46	12.43	12.44	315507	5689	-0.15	          2.96	12.30	
600867	通化东宝	0.16	388974688	0.04	25.58	25.59	150338	1	-0.38	          0.91	25.90	
600845	宝信软件	7.17	388694240	1.76	26.33	26.34	149220	29	0.27	          2.85	24.85	
002185	华天科技	2.07	385978272	0.15	7.39	7.40	525667	4679	-0.13	          2.47	7.37	
002146	荣盛发展	1.17	385838944	0.11	9.53	9.54	404332	5756	0.21	          1.04	9.59	
600188	兖州煤业	2.20	385574976	0.28	12.99	13.00	297935	179	0.23	          1.01	12.99	
300014	亿纬锂能	5.28	383674656	0.88	17.56	17.57	220585	2446	-0.16	          2.69	16.99	
600171	上海贝岭	4.70	383077952	0.61	13.60	13.62	285649	2	0.07	          4.24	13.24	
300706	阿石创	6.72	382741472	4.74	75.25	75.26	52781	863	0.08	         26.93	70.59	
300033	同花顺	4.05	380956896	1.97	50.58	50.59	75618	855	0.06	          2.87	49.58	
002596	海南瑞泽	1.07	380101056	0.12	11.35	11.36	330751	7413	0.00	          4.56	11.46	
002424	贵州百灵	0.56	380077536	0.08	14.38	14.39	262033	3241	0.14	          3.60	14.85	
002156	通富微电	5.22	379886816	0.57	11.49	11.50	334122	3113	-0.16	          3.44	11.13	
600797	浙大网新	4.88	378242240	0.55	11.82	11.83	323028	20	0.08	          3.85	11.36	
300684	中石科技	10.01	376459008	5.03	55.28	--  	69313	228	0.00	         31.91	51.84	
603260	合盛硅业	1.92	374043616	1.21	64.29	64.30	58258	4	0.33	          8.32	63.80	
300110	华仁药业	3.34	373937984	0.21	6.48	6.49	579031	11623	-0.14	          4.90	6.40	
603516	淳中科技	3.64	373803936	1.83	52.09	52.10	71306	10	0.23	         30.49	51.08	
002651	利君股份	9.04	372129952	0.68	8.19	8.20	462848	4323	0.24	         12.23	7.58	
300433	蓝思科技	3.86	371599456	0.95	25.55	25.56	146769	1114	0.04	          3.31	25.40	
000681	视觉中国	6.67	371476960	1.68	26.87	26.88	140089	681	0.04	          5.01	25.55	
01128	永利澳门	4.27	369213728	1.200	29.200	29.300	12667957	1088800	0.17	          0.24	29.000	
000886	海南高速	1.30	368803072	0.09	7.02	7.03	524686	2064	0.29	          5.44	6.93	
600085	同仁堂	0.56	368359264	0.19	34.22	34.23	107505	2	0.29	          0.78	34.10	
00916	龙源电力	5.17	368003744	0.300	6.080	6.100	61240780	3473000	0.49	          1.83	5.820	
300558	贝达药业	2.70	364669184	1.79	68.17	68.19	53284	206	0.16	          3.14	66.89	
300675	建科院	3.91	363506016	1.41	37.50	37.51	97840	1931	0.19	         26.68	36.24	
300408	三环集团	3.12	362940608	0.71	23.49	23.50	154243	1206	0.34	          0.94	23.20	
300700	岱勒新材	1.23	362838336	0.88	72.35	72.36	50979	415	0.22	         24.75	70.60	
600360	华微电子	10.04	362289696	0.78	8.55	--  	424192	6	0.00	          5.75	8.54	
300302	同有科技	6.35	361495296	0.76	12.72	12.73	289215	2702	0.08	         11.82	12.62	
002922	伊戈尔	0.43	361431520	0.13	30.02	30.04	119729	1699	-0.26	         36.28	29.89	
300009	安科生物	3.29	360476992	0.83	26.08	26.09	139052	1512	-0.03	          3.02	25.52	
300677	英科医疗	2.89	360448864	2.11	75.12	75.19	47784	879	0.64	         19.66	73.90	
600311	荣华实业	5.11	359479552	0.25	5.14	5.15	733199	229	-0.18	         11.02	4.67	
002512	达华智能	2.62	358432608	0.31	12.12	12.13	296742	7062	0.00	          4.64	12.01	
600879	航天电子	2.11	357619456	0.16	7.73	7.74	465100	20	0.00	          1.93	7.61	
01211	比亚迪股份	1.07	356611424	0.750	70.650	70.700	5029465	291500	-0.35	          0.55	71.200	
601211	国泰君安	1.25	356374464	0.21	17.04	17.05	209222	51	0.18	          0.44	17.05	
603138	海量数据	6.70	356220704	2.66	42.41	42.42	83767	5	-0.04	         24.76	40.27	
000901	航天科技	3.80	355690464	0.80	21.88	21.89	165571	2027	0.09	          4.38	21.33	
300012	华测检测	5.15	352757792	0.24	4.89	4.90	708945	4588	-0.19	          4.81	4.70	
